"orfs","ko_iteration","ko_id"
"NODE_30781_length_592_cov_16.148362_g13167_i4.p1","ko:_2","K17622"
"NODE_30781_length_592_cov_16.148362_g13167_i4.p1","ko:_3","K20301"
"NODE_30782_length_592_cov_9.387283_g19851_i0.p1","ko:_1","K12196"
"NODE_30785_length_592_cov_4.298651_g19854_i0.p1","ko:_1","K01962"
"NODE_3078_length_3638_cov_62.058345_g1440_i1.p2","ko:_1","K04818"
"NODE_3078_length_3638_cov_62.058345_g1440_i1.p1","ko:_1","K06062"
"NODE_30797_length_592_cov_1.759152_g19866_i0.p1","ko:_1","K03972"
"NODE_30807_length_591_cov_8.907336_g19874_i0.p1","ko:_1","K03704"
"NODE_3080_length_3638_cov_37.462272_g1557_i0.p1","ko:_1","K07466"
"NODE_30810_length_591_cov_4.953668_g19876_i0.p1","ko:_1","K20175"
"NODE_30816_length_591_cov_3.096525_g19882_i0.p1","ko:_1","K01455"
"NODE_30818_length_591_cov_2.206564_g19884_i0.p1","ko:_1","K01890"
"NODE_3081_length_3637_cov_109.735410_g1558_i0.p1","ko:_1","K07151"
"NODE_30830_length_590_cov_1.533849_g19896_i0.p1","ko:_1","K03498"
"NODE_30833_length_589_cov_150.062016_g17313_i1.p1","ko:_1","K12160"
"NODE_3083_length_3635_cov_60.346435_g1438_i2.p2","ko:_1","K00616"
"NODE_30847_length_589_cov_5.187984_g19910_i0.p1","ko:_1","K13346"
"NODE_30853_length_589_cov_3.877907_g19916_i0.p1","ko:_1","K00939"
"NODE_30854_length_589_cov_3.862403_g19917_i0.p1","ko:_1","K01208"
"NODE_30854_length_589_cov_3.862403_g19917_i0.p1","ko:_2","K21575"
"NODE_30855_length_589_cov_3.412791_g19918_i0.p1","ko:_1","K02111"
"NODE_30856_length_589_cov_3.184109_g19919_i0.p1","ko:_1","K20178"
"NODE_3085_length_3635_cov_29.918304_g1559_i0.p3","ko:_1","K00873"
"NODE_3085_length_3635_cov_29.918304_g1559_i0.p2","ko:_1","K00873"
"NODE_30875_length_588_cov_9.539806_g19938_i0.p1","ko:_1","K01491"
"NODE_30883_length_588_cov_2.935922_g19946_i0.p1","ko:_1","K00348"
"NODE_30888_length_588_cov_2.561165_g19951_i0.p1","ko:_1","K01889"
"NODE_3088_length_3633_cov_131.602247_g1552_i1.p1","ko:_1","K03686"
"NODE_3089_length_3633_cov_29.802247_g1478_i1.p2","ko:_1","K12861"
"NODE_3089_length_3633_cov_29.802247_g1478_i1.p1","ko:_1","K17973"
"NODE_308_length_6665_cov_61.249545_g148_i1.p1","ko:_1","K13138"
"NODE_30903_length_587_cov_3.663424_g19966_i0.p1","ko:_1","K06058"
"NODE_30907_length_587_cov_2.599222_g19970_i0.p1","ko:_1","K03704"
"NODE_30913_length_587_cov_1.431907_g19976_i0.p1","ko:_1","K00600"
"NODE_30914_length_586_cov_189.988304_g19977_i0.p1","ko:_1","K09415"
"NODE_30915_length_586_cov_189.890838_g19978_i0.p1","ko:_1","K09415"
"NODE_30929_length_586_cov_3.081871_g19992_i0.p1","ko:_1","K06041"
"NODE_3092_length_3632_cov_14.357685_g1561_i0.p1","ko:_1","K07376"
"NODE_30934_length_586_cov_1.274854_g19997_i0.p1","ko:_1","K12600"
"NODE_30938_length_585_cov_191.261719_g20000_i0.p2","ko:_1","K02917"
"NODE_30943_length_585_cov_5.746094_g20004_i0.p1","ko:_1","K00411"
"NODE_30952_length_585_cov_2.804688_g20013_i0.p1","ko:_1","K02049"
"NODE_30953_length_585_cov_2.660156_g20014_i0.p1","ko:_1","K10747"
"NODE_30955_length_585_cov_2.292969_g20016_i0.p1","ko:_1","K10380"
"NODE_30957_length_585_cov_2.218750_g20018_i0.p1","ko:_1","K01895"
"NODE_30959_length_585_cov_1.964844_g20020_i0.p1","ko:_1","K03544"
"NODE_30968_length_584_cov_3.996086_g20028_i0.p1","ko:_1","K15724"
"NODE_30971_length_584_cov_3.136986_g20031_i0.p1","ko:_1","K07003"
"NODE_30978_length_584_cov_2.277886_g20038_i0.p1","ko:_1","K12590"
"NODE_30978_length_584_cov_2.277886_g20038_i0.p1","ko:_2","K12812"
"NODE_3097_length_3629_cov_33.211474_g1566_i0.p1","ko:_1","K20223"
"NODE_30983_length_583_cov_273.988235_g12280_i6.p1","ko:_1","K01255"
"NODE_30988_length_583_cov_7.601961_g20047_i0.p1","ko:_1","K12322"
"NODE_30999_length_583_cov_1.880392_g20058_i0.p1","ko:_1","K03088"
"NODE_3099_length_3629_cov_13.725816_g1567_i0.p2","ko:_1","K10846"
"NODE_309_length_6664_cov_49.616750_g159_i0.p1","ko:_1","K16743"
"NODE_30_length_10484_cov_49.310345_g17_i2.p4","ko:_1","K06640"
"NODE_30_length_10484_cov_49.310345_g17_i2.p1","ko:_1","K06640"
"NODE_30_length_10484_cov_49.310345_g17_i2.p2","ko:_1","K06640"
"NODE_30_length_10484_cov_49.310345_g17_i2.p3","ko:_1","K06640"
"NODE_3100_length_3628_cov_24.492827_g1445_i1.p1","ko:_1","K01130"
"NODE_3100_length_3628_cov_24.492827_g1445_i1.p1","ko:_2","K01135"
"NODE_31011_length_582_cov_2.418468_g20070_i0.p1","ko:_1","K01610"
"NODE_31015_length_581_cov_11.519685_g20073_i0.p1","ko:_1","K17435"
"NODE_31018_length_581_cov_5.177165_g20076_i0.p1","ko:_1","K01361"
"NODE_3101_length_3628_cov_24.073699_g1523_i1.p1","ko:_1","K05288"
"NODE_3101_length_3628_cov_24.073699_g1523_i1.p3","ko:_1","K05288"
"NODE_31032_length_580_cov_157.627219_g17873_i1.p2","ko:_1","K11599"
"NODE_31035_length_580_cov_16.867850_g20092_i0.p2","ko:_1","K04097"
"NODE_31044_length_580_cov_2.627219_g20101_i0.p1","ko:_1","K00097"
"NODE_31046_length_580_cov_1.771203_g20103_i0.p1","ko:_1","K02035"
"NODE_31046_length_580_cov_1.771203_g20103_i0.p1","ko:_2","K15580"
"NODE_31047_length_580_cov_1.228797_g20104_i0.p1","ko:_1","K11498"
"NODE_31055_length_579_cov_3.612648_g20112_i0.p1","ko:_1","K00573"
"NODE_31057_length_579_cov_2.998024_g20114_i0.p1","ko:_1","K01975"
"NODE_31063_length_579_cov_1.197628_g20120_i0.p1","ko:_1","K13830"
"NODE_31068_length_578_cov_5.600000_g20124_i0.p1","ko:_1","K03088"
"NODE_31070_length_578_cov_3.520792_g20126_i0.p1","ko:_1","K01358"
"NODE_31078_length_578_cov_1.499010_g20134_i0.p1","ko:_1","K08869"
"NODE_31079_length_578_cov_1.417822_g20135_i0.p1","ko:_1","K02677"
"NODE_31079_length_578_cov_1.417822_g20135_i0.p1","ko:_2","K19662"
"NODE_31079_length_578_cov_1.417822_g20135_i0.p1","ko:_3","K19663"
"NODE_3107_length_3626_cov_32.427526_g1570_i0.p1","ko:_1","K18038"
"NODE_3107_length_3626_cov_32.427526_g1570_i0.p2","ko:_1","K04615"
"NODE_31080_length_578_cov_1.235644_g20136_i0.p1","ko:_1","K19525"
"NODE_31087_length_577_cov_4.730159_g20143_i0.p1","ko:_1","K02111"
"NODE_31088_length_577_cov_4.386905_g20144_i0.p1","ko:_1","K13628"
"NODE_3108_length_3626_cov_15.340839_g1571_i0.p1","ko:_1","K09213"
"NODE_3108_length_3626_cov_15.340839_g1571_i0.p1","ko:_2","K10407"
"NODE_3108_length_3626_cov_15.340839_g1571_i0.p1","ko:_3","K17298"
"NODE_3108_length_3626_cov_15.340839_g1571_i0.p1","ko:_4","K22493"
"NODE_31090_length_577_cov_3.591270_g20146_i0.p1","ko:_1","K19525"
"NODE_31091_length_577_cov_3.557540_g20147_i0.p1","ko:_1","K08097"
"NODE_31095_length_577_cov_2.551587_g20151_i0.p1","ko:_1","K00259"
"NODE_31096_length_577_cov_2.196429_g20152_i0.p1","ko:_1","K12616"
"NODE_31099_length_577_cov_2.017857_g20155_i0.p1","ko:_1","K03797"
"NODE_3109_length_3624_cov_27.319065_g1572_i0.p1","ko:_1","K12830"
"NODE_310_length_6661_cov_178.675926_g160_i0.p1","ko:_1","K00921"
"NODE_31114_length_576_cov_4.081511_g20170_i0.p1","ko:_1","K02200"
"NODE_31118_length_576_cov_2.437376_g20174_i0.p1","ko:_1","K09014"
"NODE_31119_length_576_cov_2.365805_g20175_i0.p1","ko:_1","K18808"
"NODE_31127_length_575_cov_55.252988_g20183_i0.p1","ko:_1","K11252"
"NODE_31128_length_575_cov_39.219124_g20184_i0.p1","ko:_1","K13606"
"NODE_31134_length_575_cov_2.990040_g20189_i0.p1","ko:_1","K14685"
"NODE_31137_length_575_cov_2.521912_g20192_i0.p2","ko:_1","K01201"
"NODE_31138_length_575_cov_2.500000_g20193_i0.p1","ko:_1","K03628"
"NODE_31142_length_575_cov_1.647410_g20197_i0.p1","ko:_1","K02523"
"NODE_31143_length_575_cov_1.444223_g20198_i0.p1","ko:_1","K12818"
"NODE_31145_length_574_cov_34.037924_g20200_i0.p2","ko:_1","K11096"
"NODE_3114_length_3622_cov_31.612567_g11_i58.p1","ko:_1","K09568"
"NODE_3114_length_3622_cov_31.612567_g11_i58.p1","ko:_2","K09574"
"NODE_31150_length_574_cov_3.343313_g20205_i0.p1","ko:_1","K03522"
"NODE_31161_length_574_cov_1.712575_g20216_i0.p1","ko:_1","K14536"
"NODE_31167_length_573_cov_128.490000_g20221_i0.p2","ko:_1","K02969"
"NODE_3116_length_3621_cov_10.202649_g1575_i0.p2","ko:_1","K00472"
"NODE_31171_length_573_cov_5.238000_g20225_i0.p1","ko:_1","K19525"
"NODE_31172_length_573_cov_3.982000_g20226_i0.p1","ko:_1","K05658"
"NODE_31173_length_573_cov_3.774000_g20227_i0.p1","ko:_1","K10638"
"NODE_3117_length_3620_cov_133.300254_g1431_i1.p4","ko:_1","K18170"
"NODE_31187_length_572_cov_14.551102_g20239_i0.p1","ko:_1","K17973"
"NODE_31198_length_572_cov_2.466934_g20250_i0.p1","ko:_1","K03782"
"NODE_31200_length_572_cov_1.911824_g20252_i0.p1","ko:_1","K01689"
"NODE_31202_length_572_cov_1.775551_g20254_i0.p1","ko:_1","K03111"
"NODE_31203_length_572_cov_1.168337_g20255_i0.p1","ko:_1","K03585"
"NODE_31206_length_571_cov_12.122490_g20257_i0.p1","ko:_1","K14652"
"NODE_31208_length_571_cov_8.753012_g20259_i0.p1","ko:_1","K09420"
"NODE_31208_length_571_cov_8.753012_g20259_i0.p1","ko:_2","K09423"
"NODE_31208_length_571_cov_8.753012_g20259_i0.p1","ko:_3","K21769"
"NODE_31212_length_571_cov_3.740964_g20263_i0.p1","ko:_1","K15404"
"NODE_31213_length_571_cov_3.684739_g20264_i0.p1","ko:_1","K01662"
"NODE_31226_length_570_cov_4.138833_g20275_i0.p1","ko:_1","K11121"
"NODE_31226_length_570_cov_4.138833_g20275_i0.p1","ko:_2","K11412"
"NODE_31228_length_570_cov_3.647887_g20277_i0.p1","ko:_1","K11294"
"NODE_31228_length_570_cov_3.647887_g20277_i0.p1","ko:_2","K12741"
"NODE_31228_length_570_cov_3.647887_g20277_i0.p1","ko:_3","K12885"
"NODE_31229_length_570_cov_3.484909_g20278_i0.p1","ko:_1","K06889"
"NODE_31229_length_570_cov_3.484909_g20278_i0.p1","ko:_2","K07397"
"NODE_3122_length_3619_cov_22.103497_g1576_i0.p1","ko:_1","K02112"
"NODE_3122_length_3619_cov_22.103497_g1576_i0.p2","ko:_1","K00130"
"NODE_31232_length_570_cov_2.981891_g20281_i0.p1","ko:_1","K03006"
"NODE_31235_length_570_cov_2.422535_g20284_i0.p1","ko:_1","K03801"
"NODE_31236_length_570_cov_2.392354_g20285_i0.p1","ko:_1","K15192"
"NODE_31237_length_570_cov_2.283702_g20286_i0.p1","ko:_1","K00486"
"NODE_3123_length_3619_cov_19.212352_g1577_i0.p1","ko:_1","K04615"
"NODE_3124_length_3618_cov_33.485190_g1578_i0.p2","ko:_1","K09510"
"NODE_3124_length_3618_cov_33.485190_g1578_i0.p2","ko:_2","K09511"
"NODE_3125_length_3616_cov_28.630821_g1553_i1.p4","ko:_1","K01312"
"NODE_3125_length_3616_cov_28.630821_g1553_i1.p4","ko:_2","K01317"
"NODE_31267_length_568_cov_19.749495_g20315_i0.p1","ko:_1","K09550"
"NODE_31280_length_568_cov_2.020202_g20328_i0.p1","ko:_1","K07735"
"NODE_31286_length_567_cov_9.135628_g20334_i0.p1","ko:_1","K14821"
"NODE_31288_length_567_cov_5.963563_g20336_i0.p1","ko:_1","K00674"
"NODE_3128_length_3615_cov_25.094297_g1486_i1.p2","ko:_1","K07407"
"NODE_3128_length_3615_cov_25.094297_g1486_i1.p1","ko:_1","K00545"
"NODE_31293_length_567_cov_3.637652_g20341_i0.p1","ko:_1","K00669"
"NODE_31293_length_567_cov_3.637652_g20341_i0.p1","ko:_2","K19952"
"NODE_31294_length_567_cov_3.038462_g20342_i0.p1","ko:_1","K15289"
"NODE_3129_length_3615_cov_10.545737_g1579_i0.p2","ko:_1","K03321"
"NODE_31301_length_567_cov_2.000000_g20349_i0.p1","ko:_1","K03106"
"NODE_31302_length_567_cov_1.710526_g20350_i0.p1","ko:_1","K01625"
"NODE_31309_length_566_cov_5.953347_g20357_i0.p1","ko:_1","K02959"
"NODE_3130_length_3615_cov_7.013552_g1580_i0.p1","ko:_1","K04608"
"NODE_3130_length_3615_cov_7.013552_g1580_i0.p1","ko:_2","K04612"
"NODE_3130_length_3615_cov_7.013552_g1580_i0.p1","ko:_3","K05857"
"NODE_3130_length_3615_cov_7.013552_g1580_i0.p1","ko:_4","K20305"
"NODE_31310_length_566_cov_5.918864_g20358_i0.p1","ko:_1","K01783"
"NODE_31316_length_566_cov_3.036511_g20364_i0.p1","ko:_1","K00131"
"NODE_31318_length_566_cov_2.758621_g20366_i0.p1","ko:_1","K00434"
"NODE_3131_length_3614_cov_37.972889_g1578_i1.p2","ko:_1","K09510"
"NODE_3131_length_3614_cov_37.972889_g1578_i1.p2","ko:_2","K09511"
"NODE_31320_length_566_cov_2.519270_g20368_i0.p1","ko:_1","K01710"
"NODE_31321_length_566_cov_2.365112_g20369_i0.p1","ko:_1","K18707"
"NODE_31324_length_566_cov_1.476673_g20372_i0.p1","ko:_1","K01338"
"NODE_3132_length_3614_cov_31.882519_g1383_i2.p2","ko:_1","K19996"
"NODE_31331_length_565_cov_6.380081_g20379_i0.p1","ko:_1","K00346"
"NODE_31332_length_565_cov_5.128049_g20380_i0.p1","ko:_1","K03088"
"NODE_31335_length_565_cov_4.365854_g20383_i0.p1","ko:_1","K10251"
"NODE_31337_length_565_cov_3.784553_g20385_i0.p1","ko:_1","K00784"
"NODE_3133_length_3614_cov_23.356396_g1572_i1.p1","ko:_1","K12830"
"NODE_31342_length_565_cov_2.380081_g20390_i0.p1","ko:_1","K00287"
"NODE_31344_length_565_cov_2.286585_g20392_i0.p1","ko:_1","K00351"
"NODE_31348_length_565_cov_1.524390_g20396_i0.p1","ko:_1","K11438"
"NODE_31350_length_565_cov_1.384146_g20398_i0.p1","ko:_1","K00346"
"NODE_31352_length_564_cov_145.207739_g16942_i1.p1","ko:_1","K02974"
"NODE_31357_length_564_cov_11.008147_g20403_i0.p1","ko:_1","K03832"
"NODE_31368_length_564_cov_3.012220_g20414_i0.p1","ko:_1","K02835"
"NODE_31370_length_564_cov_2.596741_g20416_i0.p1","ko:_1","K00059"
"NODE_31373_length_564_cov_2.338086_g20419_i0.p1","ko:_1","K21993"
"NODE_3137_length_3613_cov_23.733051_g1584_i0.p2","ko:_1","K10408"
"NODE_31381_length_563_cov_4.453061_g20427_i0.p1","ko:_1","K03142"
"NODE_31383_length_563_cov_3.308163_g20429_i0.p1","ko:_1","K14726"
"NODE_31387_length_563_cov_2.226531_g20433_i0.p1","ko:_1","K02014"
"NODE_31393_length_563_cov_1.432653_g20439_i0.p1","ko:_1","K09014"
"NODE_31396_length_562_cov_19.157464_g20442_i0.p1","ko:_1","K15637"
"NODE_31399_length_562_cov_3.959100_g20445_i0.p1","ko:_1","K21440"
"NODE_313_length_6649_cov_50.799574_g163_i0.p1","ko:_1","K02324"
"NODE_31401_length_562_cov_3.613497_g20447_i0.p1","ko:_1","K03177"
"NODE_31406_length_562_cov_1.981595_g20452_i0.p1","ko:_1","K03797"
"NODE_31414_length_561_cov_10.446721_g20460_i0.p1","ko:_1","K01104"
"NODE_31414_length_561_cov_10.446721_g20460_i0.p1","ko:_2","K14165"
"NODE_31414_length_561_cov_10.446721_g20460_i0.p1","ko:_3","K14819"
"NODE_31419_length_561_cov_4.780738_g20465_i0.p1","ko:_1","K09710"
"NODE_31425_length_561_cov_2.911885_g20471_i0.p1","ko:_1","K10276"
"NODE_31426_length_561_cov_2.778689_g20472_i0.p1","ko:_1","K02014"
"NODE_31429_length_561_cov_2.235656_g20475_i0.p1","ko:_1","K06047"
"NODE_31429_length_561_cov_2.235656_g20475_i0.p1","ko:_2","K16601"
"NODE_31429_length_561_cov_2.235656_g20475_i0.p1","ko:_3","K16610"
"NODE_31429_length_561_cov_2.235656_g20475_i0.p1","ko:_4","K16770"
"NODE_3142_length_3611_cov_13.088185_g1587_i0.p1","ko:_1","K20290"
"NODE_31439_length_560_cov_7.388090_g20484_i0.p1","ko:_1","K06973"
"NODE_3143_length_3609_cov_121.158371_g11_i59.p1","ko:_1","K12812"
"NODE_31446_length_560_cov_3.728953_g20491_i0.p1","ko:_1","K01337"
"NODE_31447_length_560_cov_2.866530_g20492_i0.p1","ko:_1","K01961"
"NODE_3144_length_3609_cov_19.936934_g1588_i0.p4","ko:_1","K02355"
"NODE_3144_length_3609_cov_19.936934_g1588_i0.p1","ko:_1","K02355"
"NODE_31455_length_560_cov_1.848049_g20500_i0.p1","ko:_1","K03324"
"NODE_31460_length_560_cov_1.305955_g20505_i0.p2","ko:_1","K02988"
"NODE_31461_length_560_cov_1.207392_g20506_i0.p2","ko:_1","K03569"
"NODE_31465_length_559_cov_14.074074_g20509_i0.p1","ko:_1","K00295"
"NODE_31475_length_559_cov_3.125514_g20518_i0.p1","ko:_1","K14829"
"NODE_31477_length_559_cov_2.930041_g20520_i0.p1","ko:_1","K05286"
"NODE_31484_length_559_cov_1.209877_g20527_i0.p1","ko:_1","K11527"
"NODE_31490_length_558_cov_5.779381_g20533_i0.p1","ko:_1","K03386"
"NODE_3149_length_3607_cov_41.859932_g1506_i1.p1","ko:_1","K11583"
"NODE_314_length_6649_cov_21.787409_g164_i0.p1","ko:_1","K13144"
"NODE_31500_length_558_cov_2.459794_g20543_i0.p1","ko:_1","K00806"
"NODE_31507_length_558_cov_2.148454_g20550_i0.p1","ko:_1","K03070"
"NODE_31521_length_557_cov_4.995868_g20563_i0.p1","ko:_1","K01895"
"NODE_3152_length_3604_cov_74.818465_g1593_i0.p1","ko:_1","K08330"
"NODE_31531_length_557_cov_2.219008_g20573_i0.p2","ko:_1","K01999"
"NODE_31539_length_556_cov_5.753623_g20581_i0.p1","ko:_1","K15331"
"NODE_31544_length_556_cov_4.501035_g20585_i0.p1","ko:_1","K08903"
"NODE_31545_length_556_cov_4.383023_g20586_i0.p1","ko:_1","K20347"
"NODE_31545_length_556_cov_4.383023_g20586_i0.p1","ko:_2","K20777"
"NODE_3154_length_3604_cov_33.300765_g1530_i1.p2","ko:_1","K11367"
"NODE_31553_length_556_cov_2.600414_g20594_i0.p1","ko:_1","K15502"
"NODE_31554_length_556_cov_2.113872_g20595_i0.p1","ko:_1","K01778"
"NODE_31568_length_555_cov_3.493776_g20609_i0.p2","ko:_1","K01870"
"NODE_31575_length_554_cov_77.613306_g20616_i0.p2","ko:_1","K11252"
"NODE_31576_length_554_cov_15.754678_g20617_i0.p2","ko:_1","K00799"
"NODE_31581_length_554_cov_4.920998_g20622_i0.p1","ko:_1","K13993"
"NODE_31582_length_554_cov_4.675676_g20623_i0.p1","ko:_1","K03495"
"NODE_31583_length_554_cov_3.827443_g20624_i0.p1","ko:_1","K05349"
"NODE_31588_length_554_cov_2.218295_g20629_i0.p1","ko:_1","K00059"
"NODE_3159_length_3603_cov_11.125212_g11_i61.p2","ko:_1","K18038"
"NODE_315_length_6633_cov_82.792683_g82_i1.p3","ko:_1","K12524"
"NODE_31601_length_553_cov_4.472917_g20642_i0.p1","ko:_1","K01689"
"NODE_3160_length_3602_cov_67.542363_g1467_i2.p1","ko:_1","K14304"
"NODE_31610_length_553_cov_2.716667_g20651_i0.p1","ko:_1","K01372"
"NODE_31613_length_553_cov_2.083333_g20654_i0.p1","ko:_1","K01937"
"NODE_31614_length_553_cov_2.047917_g20655_i0.p1","ko:_1","K00691"
"NODE_3161_length_3602_cov_34.727402_g1597_i0.p1","ko:_1","K12878"
"NODE_31623_length_552_cov_14.139875_g20664_i0.p1","ko:_1","K03686"
"NODE_31630_length_552_cov_3.503132_g20671_i0.p1","ko:_1","K03106"
"NODE_31631_length_552_cov_2.682672_g20672_i0.p1","ko:_1","K17839"
"NODE_31634_length_552_cov_2.425887_g20675_i0.p1","ko:_1","K03856"
"NODE_31635_length_552_cov_2.405010_g20676_i0.p1","ko:_1","K07712"
"NODE_31636_length_552_cov_2.118998_g20677_i0.p1","ko:_1","K03043"
"NODE_31638_length_552_cov_1.807933_g20679_i0.p1","ko:_1","K14548"
"NODE_31649_length_551_cov_3.182008_g20689_i0.p1","ko:_1","K01961"
"NODE_31649_length_551_cov_3.182008_g20689_i0.p1","ko:_2","K01965"
"NODE_31653_length_551_cov_2.435146_g20693_i0.p1","ko:_1","K14347"
"NODE_31655_length_551_cov_1.769874_g20695_i0.p1","ko:_1","K03521"
"NODE_31656_length_551_cov_1.211297_g20696_i0.p1","ko:_1","K07000"
"NODE_31669_length_550_cov_3.526205_g20709_i0.p1","ko:_1","K14404"
"NODE_31670_length_550_cov_3.511530_g20710_i0.p1","ko:_1","K01960"
"NODE_31671_length_550_cov_3.433962_g20711_i0.p1","ko:_1","K01469"
"NODE_31674_length_550_cov_2.226415_g20714_i0.p1","ko:_1","K00249"
"NODE_3167_length_3599_cov_67.171866_g1497_i2.p3","ko:_1","K01456"
"NODE_3167_length_3599_cov_67.171866_g1497_i2.p1","ko:_1","K08766"
"NODE_3167_length_3599_cov_67.171866_g1497_i2.p1","ko:_2","K17609"
"NODE_31683_length_549_cov_11.573529_g20722_i0.p1","ko:_1","K12493"
"NODE_31687_length_549_cov_5.144958_g20726_i0.p1","ko:_1","K01104"
"NODE_31687_length_549_cov_5.144958_g20726_i0.p1","ko:_2","K14165"
"NODE_31687_length_549_cov_5.144958_g20726_i0.p1","ko:_3","K14819"
"NODE_31690_length_549_cov_3.405462_g20729_i0.p1","ko:_1","K01689"
"NODE_31698_length_549_cov_1.474790_g20737_i0.p1","ko:_1","K02406"
"NODE_3169_length_3599_cov_20.520703_g1602_i0.p4","ko:_1","K00485"
"NODE_3169_length_3599_cov_20.520703_g1602_i0.p4","ko:_2","K08838"
"NODE_3169_length_3599_cov_20.520703_g1602_i0.p4","ko:_3","K16288"
"NODE_316_length_6631_cov_33.548033_g153_i1.p2","ko:_1","K10752"
"NODE_31707_length_548_cov_2.543158_g20746_i0.p1","ko:_1","K17878"
"NODE_31711_length_548_cov_1.364211_g20750_i0.p1","ko:_1","K12585"
"NODE_31713_length_547_cov_11.778481_g20752_i0.p1","ko:_1","K00184"
"NODE_31714_length_547_cov_10.234177_g20753_i0.p1","ko:_1","K00554"
"NODE_31719_length_547_cov_3.468354_g20758_i0.p1","ko:_1","K01082"
"NODE_31723_length_547_cov_2.204641_g20762_i0.p1","ko:_1","K02990"
"NODE_31729_length_546_cov_102.133192_g17180_i1.p1","ko:_1","K02151"
"NODE_3172_length_3598_cov_21.854184_g1605_i0.p2","ko:_1","K15711"
"NODE_3172_length_3598_cov_21.854184_g1605_i0.p1","ko:_1","K15505"
"NODE_31740_length_546_cov_3.424947_g20775_i0.p1","ko:_1","K15916"
"NODE_31757_length_545_cov_7.154661_g20790_i0.p1","ko:_1","K02867"
"NODE_31758_length_545_cov_5.059322_g20791_i0.p1","ko:_1","K01624"
"NODE_31759_length_545_cov_4.322034_g20792_i0.p1","ko:_1","K18732"
"NODE_3175_length_3597_cov_22.346198_g1608_i0.p1","ko:_1","K00921"
"NODE_31768_length_545_cov_1.997881_g20801_i0.p1","ko:_1","K02356"
"NODE_31771_length_545_cov_1.150424_g20804_i0.p1","ko:_1","K18798"
"NODE_31776_length_544_cov_4.728238_g20809_i0.p1","ko:_1","K03046"
"NODE_31780_length_544_cov_2.647558_g20813_i0.p1","ko:_1","K07712"
"NODE_31786_length_544_cov_2.076433_g20819_i0.p1","ko:_1","K19525"
"NODE_31787_length_544_cov_2.076433_g20820_i0.p1","ko:_1","K06638"
"NODE_31797_length_543_cov_5.417021_g20830_i0.p1","ko:_1","K01265"
"NODE_31803_length_543_cov_2.823404_g20836_i0.p1","ko:_1","K10629"
"NODE_31816_length_542_cov_4.279318_g20849_i0.p1","ko:_1","K21440"
"NODE_3181_length_3595_cov_162.962805_g1613_i0.p2","ko:_1","K02941"
"NODE_31823_length_542_cov_2.827292_g20856_i0.p1","ko:_1","K06911"
"NODE_31824_length_542_cov_2.609808_g20857_i0.p1","ko:_1","K03797"
"NODE_31825_length_542_cov_2.496802_g20858_i0.p1","ko:_1","K18327"
"NODE_3182_length_3595_cov_17.947473_g1614_i0.p1","ko:_1","K14206"
"NODE_3182_length_3595_cov_17.947473_g1614_i0.p2","ko:_1","K00800"
"NODE_31832_length_542_cov_1.810235_g20865_i0.p1","ko:_1","K06182"
"NODE_31835_length_542_cov_1.488273_g20868_i0.p1","ko:_1","K02687"
"NODE_31838_length_541_cov_19.559829_g20870_i0.p1","ko:_1","K01873"
"NODE_3183_length_3594_cov_94.973303_g924_i2.p1","ko:_1","K06067"
"NODE_31843_length_541_cov_4.438034_g20874_i0.p1","ko:_1","K01955"
"NODE_31853_length_541_cov_1.961538_g20884_i0.p1","ko:_1","K00873"
"NODE_31856_length_541_cov_1.803419_g20887_i0.p1","ko:_1","K21449"
"NODE_31857_length_541_cov_1.666667_g20888_i0.p1","ko:_1","K00265"
"NODE_31857_length_541_cov_1.666667_g20888_i0.p1","ko:_2","K00284"
"NODE_31858_length_541_cov_1.476496_g20889_i0.p1","ko:_1","K11811"
"NODE_3185_length_3594_cov_24.276058_g992_i1.p2","ko:_1","K13730"
"NODE_31869_length_540_cov_3.982869_g20900_i0.p1","ko:_1","K15116"
"NODE_3186_length_3594_cov_10.414087_g1616_i0.p1","ko:_1","K12385"
"NODE_31872_length_540_cov_2.826552_g20903_i0.p1","ko:_1","K16091"
"NODE_31877_length_540_cov_1.670236_g20908_i0.p1","ko:_1","K09710"
"NODE_3187_length_3594_cov_9.205055_g1616_i1.p1","ko:_1","K12385"
"NODE_31898_length_538_cov_2.823656_g20929_i0.p2","ko:_1","K03046"
"NODE_318_length_6625_cov_34.029915_g153_i2.p2","ko:_1","K10752"
"NODE_31904_length_538_cov_2.165591_g20935_i0.p1","ko:_1","K08974"
"NODE_31907_length_538_cov_1.926882_g20938_i0.p1","ko:_1","K15255"
"NODE_31911_length_537_cov_169.713362_g20616_i1.p2","ko:_1","K11252"
"NODE_31916_length_537_cov_6.601293_g20945_i0.p1","ko:_1","K00297"
"NODE_31923_length_537_cov_3.756466_g20952_i0.p2","ko:_1","K00819"
"NODE_31927_length_537_cov_2.267241_g20956_i0.p1","ko:_1","K00410"
"NODE_31927_length_537_cov_2.267241_g20956_i0.p1","ko:_2","K00412"
"NODE_31934_length_537_cov_1.553879_g20963_i0.p1","ko:_1","K01000"
"NODE_31935_length_537_cov_1.088362_g20964_i0.p1","ko:_1","K00799"
"NODE_31937_length_536_cov_9.462203_g20966_i0.p1","ko:_1","K11811"
"NODE_31939_length_536_cov_6.326134_g20968_i0.p1","ko:_1","K07277"
